num_palavras,num_frases,media_palavras_frase,diversidade_lexical_ttr,num_verbos,num_substantivos,num_adjetivos,num_adverbios,num_conjuncoes,score
323.0,13.0,24.846153846153847,0.6253869969040248,35.0,83.0,28.0,16.0,25.0,720
325.0,14.0,23.214285714285715,0.5292307692307693,51.0,88.0,17.0,15.0,20.0,720
398.0,14.0,28.428571428571427,0.6206030150753769,41.0,106.0,47.0,27.0,34.0,720
256.0,12.0,21.333333333333332,0.6328125,30.0,61.0,19.0,21.0,22.0,720
276.0,10.0,27.6,0.5362318840579711,31.0,68.0,22.0,18.0,21.0,720
381.0,13.0,29.307692307692307,0.5695538057742782,49.0,97.0,40.0,20.0,29.0,720
406.0,15.0,27.066666666666666,0.5517241379310345,56.0,111.0,41.0,26.0,18.0,720
262.0,14.0,18.714285714285715,0.5801526717557252,27.0,71.0,21.0,13.0,22.0,720
192.0,10.0,19.2,0.6614583333333334,25.0,59.0,20.0,10.0,11.0,720
299.0,12.0,24.916666666666668,0.6020066889632107,30.0,82.0,29.0,10.0,17.0,720
251.0,12.0,20.916666666666668,0.6533864541832669,30.0,62.0,24.0,8.0,11.0,720
314.0,11.0,28.545454545454547,0.5605095541401274,48.0,77.0,31.0,23.0,30.0,720
326.0,12.0,27.166666666666668,0.5766871165644172,37.0,81.0,36.0,18.0,22.0,720
350.0,17.0,20.58823529411765,0.6257142857142857,45.0,89.0,36.0,22.0,28.0,720
327.0,11.0,29.727272727272727,0.5718654434250765,36.0,88.0,29.0,21.0,21.0,720
350.0,14.0,25.0,0.6542857142857142,36.0,99.0,44.0,4.0,17.0,720
371.0,16.0,23.1875,0.6064690026954178,36.0,88.0,40.0,15.0,25.0,720
314.0,12.0,26.166666666666668,0.5668789808917197,44.0,82.0,16.0,20.0,27.0,720
326.0,9.0,36.22222222222222,0.5460122699386503,35.0,89.0,35.0,23.0,31.0,720
361.0,14.0,25.785714285714285,0.5761772853185596,32.0,112.0,33.0,28.0,7.0,720
450.0,18.0,25.0,0.62,57.0,121.0,49.0,14.0,21.0,720
434.0,10.0,43.4,0.5368663594470046,73.0,96.0,30.0,31.0,55.0,720
348.0,13.0,26.76923076923077,0.6091954022988506,43.0,90.0,39.0,11.0,24.0,720
384.0,18.0,21.333333333333332,0.625,42.0,99.0,30.0,23.0,29.0,720
468.0,20.0,23.4,0.5897435897435898,59.0,116.0,39.0,25.0,27.0,720
376.0,19.0,19.789473684210527,0.6223404255319149,40.0,111.0,39.0,15.0,27.0,720
423.0,16.0,26.4375,0.5815602836879432,42.0,104.0,35.0,20.0,30.0,720
234.0,12.0,19.5,0.6666666666666666,21.0,65.0,34.0,10.0,15.0,720
391.0,10.0,39.1,0.5447570332480819,34.0,114.0,26.0,22.0,16.0,720
189.0,10.0,18.9,0.6613756613756614,27.0,41.0,18.0,10.0,13.0,720
331.0,11.0,30.09090909090909,0.552870090634441,45.0,84.0,23.0,15.0,28.0,720
311.0,15.0,20.733333333333334,0.617363344051447,38.0,79.0,33.0,20.0,19.0,720
366.0,14.0,26.142857142857142,0.5792349726775956,46.0,104.0,27.0,12.0,26.0,720
500.0,16.0,31.25,0.512,62.0,127.0,29.0,24.0,43.0,720
410.0,12.0,34.166666666666664,0.6195121951219512,34.0,121.0,51.0,18.0,24.0,720
247.0,15.0,16.466666666666665,0.6234817813765182,29.0,55.0,20.0,14.0,18.0,720
337.0,15.0,22.466666666666665,0.5548961424332344,52.0,89.0,19.0,21.0,22.0,720
471.0,15.0,31.4,0.5520169851380042,51.0,121.0,46.0,15.0,36.0,720
325.0,15.0,21.666666666666668,0.563076923076923,43.0,80.0,26.0,16.0,13.0,720
339.0,18.0,18.833333333333332,0.5722713864306784,40.0,74.0,34.0,27.0,22.0,720
270.0,13.0,20.76923076923077,0.5962962962962963,37.0,73.0,19.0,13.0,19.0,720
249.0,9.0,27.666666666666668,0.6104417670682731,31.0,60.0,18.0,14.0,12.0,720
408.0,16.0,25.5,0.6666666666666666,49.0,114.0,45.0,18.0,27.0,720
240.0,10.0,24.0,0.6583333333333333,25.0,58.0,22.0,6.0,14.0,720
356.0,17.0,20.941176470588236,0.5140449438202247,38.0,106.0,18.0,10.0,24.0,720
299.0,14.0,21.357142857142858,0.5752508361204013,39.0,78.0,21.0,19.0,24.0,720
448.0,13.0,34.46153846153846,0.5691964285714286,49.0,122.0,44.0,29.0,24.0,720
363.0,15.0,24.2,0.5674931129476584,38.0,112.0,22.0,13.0,21.0,720
358.0,10.0,35.8,0.5921787709497207,58.0,80.0,28.0,21.0,38.0,720
269.0,20.0,13.45,0.5947955390334573,33.0,75.0,20.0,12.0,24.0,720
224.0,10.0,22.4,0.5982142857142857,21.0,49.0,23.0,20.0,8.0,720
474.0,11.0,43.09090909090909,0.5421940928270043,43.0,144.0,59.0,17.0,27.0,720
371.0,13.0,28.53846153846154,0.5579514824797843,33.0,97.0,27.0,16.0,24.0,720
345.0,13.0,26.53846153846154,0.6231884057971014,44.0,93.0,29.0,18.0,19.0,720
230.0,14.0,16.428571428571427,0.5391304347826087,19.0,64.0,24.0,10.0,12.0,720
368.0,13.0,28.307692307692307,0.6005434782608695,44.0,107.0,35.0,14.0,29.0,720
208.0,19.0,10.947368421052632,0.6778846153846154,30.0,54.0,9.0,4.0,10.0,720
326.0,14.0,23.285714285714285,0.5828220858895705,42.0,88.0,25.0,15.0,17.0,720
278.0,8.0,34.75,0.6510791366906474,39.0,75.0,21.0,17.0,18.0,720
378.0,16.0,23.625,0.5423280423280423,37.0,97.0,40.0,21.0,16.0,720
215.0,6.0,35.833333333333336,0.6511627906976745,26.0,59.0,11.0,17.0,16.0,720
337.0,10.0,33.7,0.5816023738872403,32.0,90.0,30.0,18.0,19.0,720
279.0,11.0,25.363636363636363,0.6057347670250897,37.0,73.0,20.0,21.0,26.0,720
298.0,9.0,33.111111111111114,0.6140939597315436,25.0,89.0,29.0,14.0,14.0,720
254.0,9.0,28.22222222222222,0.562992125984252,15.0,73.0,26.0,11.0,15.0,720
183.0,9.0,20.333333333333332,0.6994535519125683,27.0,35.0,20.0,15.0,15.0,720
344.0,10.0,34.4,0.561046511627907,28.0,81.0,29.0,19.0,22.0,720
222.0,11.0,20.181818181818183,0.5540540540540541,27.0,54.0,14.0,16.0,18.0,720
212.0,9.0,23.555555555555557,0.5801886792452831,30.0,49.0,16.0,20.0,16.0,720
516.0,16.0,32.25,0.5775193798449613,70.0,131.0,32.0,22.0,38.0,720
354.0,22.0,16.09090909090909,0.596045197740113,49.0,78.0,29.0,28.0,31.0,720
345.0,15.0,23.0,0.5826086956521739,38.0,76.0,28.0,21.0,25.0,720
358.0,15.0,23.866666666666667,0.5558659217877095,55.0,82.0,17.0,22.0,32.0,720
319.0,11.0,29.0,0.5642633228840125,39.0,81.0,13.0,13.0,15.0,720
365.0,16.0,22.8125,0.6054794520547945,53.0,84.0,31.0,21.0,30.0,720
353.0,13.0,27.153846153846153,0.5325779036827195,29.0,102.0,28.0,9.0,27.0,720
294.0,20.0,14.7,0.6292517006802721,32.0,85.0,40.0,10.0,13.0,720
224.0,14.0,16.0,0.5758928571428571,24.0,46.0,15.0,11.0,11.0,720
244.0,9.0,27.11111111111111,0.6188524590163934,27.0,71.0,21.0,8.0,10.0,720
219.0,11.0,19.90909090909091,0.6210045662100456,22.0,70.0,18.0,7.0,12.0,720
327.0,11.0,29.727272727272727,0.599388379204893,30.0,88.0,23.0,14.0,16.0,720
412.0,22.0,18.727272727272727,0.5606796116504854,48.0,105.0,38.0,18.0,19.0,720
277.0,16.0,17.3125,0.631768953068592,37.0,66.0,21.0,15.0,17.0,720
294.0,13.0,22.615384615384617,0.6054421768707483,28.0,87.0,25.0,18.0,13.0,720
343.0,11.0,31.181818181818183,0.6501457725947521,50.0,98.0,21.0,13.0,38.0,720
260.0,15.0,17.333333333333332,0.6153846153846154,33.0,76.0,11.0,10.0,15.0,720
317.0,11.0,28.818181818181817,0.5993690851735016,43.0,76.0,24.0,21.0,20.0,720
251.0,15.0,16.733333333333334,0.6613545816733067,35.0,71.0,22.0,12.0,10.0,720
316.0,17.0,18.58823529411765,0.5759493670886076,33.0,86.0,25.0,19.0,12.0,720
316.0,10.0,31.6,0.5537974683544303,33.0,79.0,16.0,16.0,23.0,720
219.0,10.0,21.9,0.6712328767123288,32.0,63.0,14.0,16.0,13.0,720
252.0,15.0,16.8,0.6349206349206349,27.0,59.0,26.0,13.0,14.0,720
262.0,14.0,18.714285714285715,0.6221374045801527,28.0,77.0,18.0,9.0,21.0,720
226.0,9.0,25.11111111111111,0.6415929203539823,28.0,55.0,11.0,9.0,16.0,720
329.0,13.0,25.307692307692307,0.5987841945288754,34.0,94.0,19.0,20.0,15.0,720
290.0,14.0,20.714285714285715,0.6241379310344828,33.0,84.0,28.0,10.0,22.0,720
292.0,14.0,20.857142857142858,0.6198630136986302,42.0,74.0,19.0,14.0,21.0,720
402.0,24.0,16.75,0.5945273631840796,43.0,106.0,37.0,12.0,27.0,720
332.0,7.0,47.42857142857143,0.5813253012048193,37.0,81.0,36.0,9.0,19.0,720
356.0,16.0,22.25,0.5870786516853933,44.0,92.0,32.0,18.0,17.0,720
325.0,13.0,25.0,0.6092307692307692,34.0,98.0,23.0,5.0,25.0,720
281.0,14.0,20.071428571428573,0.6761565836298933,30.0,82.0,35.0,8.0,13.0,720
426.0,11.0,38.72727272727273,0.5868544600938967,39.0,132.0,40.0,20.0,27.0,720
255.0,8.0,31.875,0.5686274509803921,37.0,69.0,16.0,8.0,16.0,720
297.0,12.0,24.75,0.6195286195286195,33.0,83.0,29.0,12.0,24.0,720
349.0,14.0,24.928571428571427,0.5931232091690545,43.0,94.0,22.0,15.0,21.0,720
368.0,12.0,30.666666666666668,0.5407608695652174,38.0,105.0,50.0,12.0,27.0,720
244.0,11.0,22.181818181818183,0.6352459016393442,43.0,52.0,14.0,19.0,21.0,720
318.0,15.0,21.2,0.5440251572327044,27.0,86.0,36.0,19.0,20.0,720
426.0,18.0,23.666666666666668,0.5633802816901409,45.0,121.0,38.0,14.0,23.0,720
313.0,30.0,10.433333333333334,0.5431309904153354,52.0,71.0,13.0,17.0,31.0,720
401.0,15.0,26.733333333333334,0.5910224438902744,39.0,106.0,38.0,10.0,28.0,720
303.0,12.0,25.25,0.5775577557755776,33.0,85.0,24.0,14.0,15.0,720
405.0,19.0,21.31578947368421,0.5382716049382716,46.0,108.0,31.0,22.0,27.0,720
235.0,12.0,19.583333333333332,0.6723404255319149,31.0,53.0,23.0,11.0,18.0,720
316.0,14.0,22.571428571428573,0.5727848101265823,23.0,92.0,29.0,11.0,12.0,720
292.0,14.0,20.857142857142858,0.571917808219178,28.0,86.0,20.0,12.0,21.0,720
267.0,11.0,24.272727272727273,0.6254681647940075,27.0,63.0,15.0,11.0,20.0,720
354.0,11.0,32.18181818181818,0.4971751412429379,38.0,101.0,31.0,12.0,23.0,720
367.0,17.0,21.58823529411765,0.5395095367847411,39.0,87.0,27.0,22.0,25.0,720
297.0,12.0,24.75,0.6026936026936027,36.0,77.0,19.0,13.0,16.0,720
295.0,8.0,36.875,0.6372881355932203,41.0,63.0,21.0,16.0,15.0,720
283.0,19.0,14.894736842105264,0.6395759717314488,41.0,65.0,21.0,21.0,26.0,720
321.0,15.0,21.4,0.5638629283489096,39.0,91.0,23.0,9.0,29.0,720
305.0,12.0,25.416666666666668,0.5967213114754099,41.0,86.0,20.0,11.0,16.0,720
389.0,15.0,25.933333333333334,0.583547557840617,28.0,103.0,33.0,16.0,21.0,720
284.0,10.0,28.4,0.6091549295774648,45.0,74.0,14.0,17.0,27.0,720
291.0,14.0,20.785714285714285,0.6013745704467354,40.0,62.0,24.0,18.0,24.0,720
252.0,13.0,19.384615384615383,0.6507936507936508,31.0,74.0,24.0,10.0,12.0,720
339.0,15.0,22.6,0.5988200589970502,35.0,95.0,30.0,10.0,19.0,720
303.0,13.0,23.307692307692307,0.6534653465346535,30.0,83.0,35.0,11.0,13.0,720
354.0,14.0,25.285714285714285,0.5536723163841808,41.0,99.0,18.0,13.0,10.0,720
429.0,12.0,35.75,0.46386946386946387,46.0,127.0,42.0,17.0,43.0,720
221.0,12.0,18.416666666666668,0.6153846153846154,22.0,52.0,18.0,20.0,13.0,720
301.0,18.0,16.72222222222222,0.5448504983388704,32.0,81.0,24.0,14.0,24.0,720
296.0,14.0,21.142857142857142,0.652027027027027,34.0,76.0,35.0,18.0,17.0,720
301.0,58.0,5.189655172413793,0.5681063122923588,10.0,25.0,8.0,11.0,7.0,720
220.0,9.0,24.444444444444443,0.6,33.0,58.0,21.0,10.0,9.0,720
420.0,11.0,38.18181818181818,0.5238095238095238,88.0,82.0,17.0,27.0,48.0,720
230.0,8.0,28.75,0.5478260869565217,30.0,59.0,23.0,9.0,17.0,720
450.0,16.0,28.125,0.5444444444444444,62.0,111.0,40.0,21.0,40.0,720
272.0,12.0,22.666666666666668,0.5808823529411765,30.0,75.0,24.0,11.0,21.0,720
346.0,13.0,26.615384615384617,0.6184971098265896,38.0,92.0,31.0,19.0,24.0,720
415.0,18.0,23.055555555555557,0.5951807228915663,50.0,110.0,27.0,31.0,22.0,720
221.0,10.0,22.1,0.6968325791855203,34.0,56.0,14.0,15.0,12.0,720
239.0,13.0,18.384615384615383,0.5857740585774058,21.0,61.0,25.0,14.0,12.0,720
210.0,7.0,30.0,0.6047619047619047,32.0,49.0,17.0,11.0,21.0,720
224.0,10.0,22.4,0.5714285714285714,23.0,53.0,24.0,9.0,17.0,720
241.0,10.0,24.1,0.6680497925311203,31.0,52.0,28.0,7.0,19.0,720
230.0,16.0,14.375,0.5391304347826087,19.0,63.0,24.0,11.0,12.0,720
226.0,7.0,32.285714285714285,0.588495575221239,29.0,66.0,18.0,12.0,14.0,720
295.0,10.0,29.5,0.6169491525423729,35.0,83.0,24.0,13.0,23.0,720
308.0,12.0,25.666666666666668,0.5616883116883117,28.0,102.0,22.0,10.0,15.0,720
304.0,13.0,23.384615384615383,0.6381578947368421,45.0,79.0,23.0,14.0,21.0,720
247.0,6.0,41.166666666666664,0.6356275303643725,25.0,73.0,18.0,9.0,15.0,720
368.0,15.0,24.533333333333335,0.5842391304347826,46.0,89.0,33.0,24.0,24.0,720
311.0,10.0,31.1,0.662379421221865,42.0,84.0,33.0,12.0,18.0,720
438.0,15.0,29.2,0.5958904109589042,61.0,122.0,32.0,18.0,34.0,720
542.0,23.0,23.565217391304348,0.5092250922509225,52.0,137.0,49.0,24.0,47.0,720
399.0,18.0,22.166666666666668,0.6691729323308271,51.0,117.0,46.0,17.0,29.0,720
321.0,16.0,20.0625,0.5700934579439252,34.0,89.0,26.0,10.0,19.0,720
276.0,11.0,25.09090909090909,0.6195652173913043,30.0,77.0,22.0,13.0,19.0,720
392.0,13.0,30.153846153846153,0.5433673469387755,29.0,92.0,47.0,20.0,32.0,720
354.0,17.0,20.823529411764707,0.615819209039548,45.0,88.0,30.0,23.0,30.0,720
266.0,11.0,24.181818181818183,0.6090225563909775,48.0,58.0,18.0,12.0,26.0,720
285.0,13.0,21.923076923076923,0.6210526315789474,32.0,71.0,31.0,14.0,16.0,720
268.0,12.0,22.333333333333332,0.5597014925373134,35.0,68.0,17.0,20.0,19.0,720
296.0,15.0,19.733333333333334,0.5912162162162162,34.0,75.0,25.0,17.0,16.0,720
481.0,20.0,24.05,0.5488565488565489,54.0,117.0,41.0,20.0,34.0,720
291.0,16.0,18.1875,0.6494845360824743,37.0,74.0,15.0,15.0,23.0,720
305.0,10.0,30.5,0.5573770491803278,27.0,86.0,28.0,17.0,22.0,720
410.0,14.0,29.285714285714285,0.526829268292683,48.0,105.0,27.0,32.0,27.0,720
409.0,20.0,20.45,0.508557457212714,55.0,115.0,23.0,14.0,36.0,720
352.0,14.0,25.142857142857142,0.6221590909090909,50.0,82.0,32.0,17.0,35.0,720
336.0,14.0,24.0,0.5357142857142857,32.0,93.0,37.0,5.0,17.0,720
627.0,13.0,48.23076923076923,0.529505582137161,88.0,161.0,66.0,30.0,61.0,720
348.0,9.0,38.666666666666664,0.646551724137931,52.0,75.0,27.0,23.0,38.0,720
335.0,16.0,20.9375,0.6149253731343284,38.0,79.0,27.0,11.0,16.0,720
297.0,11.0,27.0,0.6094276094276094,44.0,80.0,21.0,13.0,20.0,720
309.0,10.0,30.9,0.6472491909385113,39.0,71.0,28.0,17.0,23.0,720
314.0,14.0,22.428571428571427,0.6273885350318471,40.0,72.0,25.0,11.0,22.0,720
332.0,12.0,27.666666666666668,0.5813253012048193,47.0,89.0,16.0,18.0,22.0,720
310.0,16.0,19.375,0.6258064516129033,37.0,81.0,23.0,17.0,21.0,720
434.0,13.0,33.38461538461539,0.5576036866359447,51.0,116.0,31.0,20.0,37.0,720
300.0,11.0,27.272727272727273,0.5666666666666667,39.0,84.0,13.0,10.0,22.0,720
312.0,12.0,26.0,0.6057692307692307,33.0,76.0,26.0,21.0,16.0,720
392.0,15.0,26.133333333333333,0.5102040816326531,47.0,107.0,33.0,10.0,26.0,720
420.0,12.0,35.0,0.5238095238095238,30.0,119.0,48.0,17.0,21.0,720
210.0,9.0,23.333333333333332,0.6476190476190476,23.0,56.0,13.0,7.0,10.0,720
309.0,12.0,25.75,0.6181229773462783,49.0,75.0,32.0,13.0,23.0,720
300.0,24.0,12.5,0.5666666666666667,33.0,77.0,27.0,16.0,30.0,720
426.0,15.0,28.4,0.5422535211267606,55.0,118.0,29.0,13.0,28.0,720
304.0,14.0,21.714285714285715,0.5986842105263158,39.0,72.0,25.0,20.0,20.0,720
321.0,13.0,24.692307692307693,0.5856697819314641,35.0,79.0,23.0,16.0,15.0,720
305.0,14.0,21.785714285714285,0.6327868852459017,31.0,83.0,25.0,18.0,15.0,720
370.0,9.0,41.111111111111114,0.581081081081081,39.0,95.0,30.0,21.0,34.0,720
248.0,9.0,27.555555555555557,0.6209677419354839,31.0,69.0,23.0,13.0,19.0,720
248.0,12.0,20.666666666666668,0.5645161290322581,40.0,58.0,15.0,28.0,20.0,720
308.0,11.0,28.0,0.5746753246753247,43.0,80.0,23.0,27.0,21.0,720
416.0,18.0,23.11111111111111,0.5889423076923077,47.0,117.0,33.0,15.0,23.0,720
293.0,8.0,36.625,0.6143344709897611,39.0,66.0,18.0,21.0,25.0,720
249.0,8.0,31.125,0.6104417670682731,18.0,76.0,20.0,9.0,16.0,720
241.0,8.0,30.125,0.6639004149377593,27.0,64.0,34.0,6.0,12.0,720
306.0,15.0,20.4,0.5522875816993464,43.0,73.0,17.0,18.0,21.0,760
323.0,18.0,17.944444444444443,0.5634674922600619,39.0,83.0,23.0,18.0,24.0,760
272.0,7.0,38.857142857142854,0.5882352941176471,37.0,61.0,25.0,19.0,27.0,760
290.0,13.0,22.307692307692307,0.6,46.0,66.0,14.0,15.0,22.0,760
312.0,13.0,24.0,0.5897435897435898,42.0,94.0,36.0,9.0,27.0,760
389.0,14.0,27.785714285714285,0.5269922879177378,40.0,99.0,44.0,29.0,33.0,760
257.0,9.0,28.555555555555557,0.603112840466926,33.0,74.0,22.0,7.0,21.0,760
351.0,15.0,23.4,0.6239316239316239,42.0,94.0,29.0,15.0,26.0,760
436.0,20.0,21.8,0.5688073394495413,53.0,112.0,47.0,16.0,34.0,760
527.0,21.0,25.095238095238095,0.4952561669829222,59.0,136.0,56.0,30.0,32.0,760
205.0,10.0,20.5,0.6390243902439025,25.0,51.0,15.0,10.0,10.0,760
225.0,14.0,16.071428571428573,0.6711111111111111,29.0,55.0,21.0,7.0,13.0,760
155.0,8.0,19.375,0.6258064516129033,23.0,34.0,13.0,9.0,19.0,760
316.0,13.0,24.307692307692307,0.6392405063291139,43.0,81.0,18.0,12.0,17.0,760
304.0,15.0,20.266666666666666,0.6480263157894737,33.0,80.0,36.0,14.0,17.0,760
381.0,14.0,27.214285714285715,0.5459317585301837,35.0,112.0,33.0,16.0,27.0,760
340.0,13.0,26.153846153846153,0.6058823529411764,36.0,97.0,36.0,16.0,15.0,760
274.0,10.0,27.4,0.6240875912408759,29.0,83.0,32.0,18.0,25.0,760
262.0,13.0,20.153846153846153,0.6603053435114504,26.0,59.0,28.0,15.0,16.0,760
360.0,14.0,25.714285714285715,0.5888888888888889,50.0,91.0,36.0,16.0,26.0,760
371.0,17.0,21.823529411764707,0.5498652291105122,41.0,91.0,30.0,15.0,21.0,760
230.0,11.0,20.90909090909091,0.6652173913043479,28.0,61.0,16.0,21.0,13.0,760
313.0,18.0,17.38888888888889,0.6134185303514377,44.0,73.0,24.0,15.0,28.0,760
385.0,15.0,25.666666666666668,0.6181818181818182,59.0,100.0,23.0,18.0,24.0,760
310.0,12.0,25.833333333333332,0.6451612903225806,45.0,85.0,18.0,15.0,19.0,760
231.0,9.0,25.666666666666668,0.645021645021645,32.0,54.0,14.0,12.0,17.0,760
394.0,15.0,26.266666666666666,0.5685279187817259,30.0,98.0,34.0,14.0,18.0,760
349.0,10.0,34.9,0.5530085959885387,47.0,85.0,25.0,11.0,28.0,760
329.0,17.0,19.352941176470587,0.6109422492401215,41.0,87.0,34.0,12.0,25.0,760
308.0,12.0,25.666666666666668,0.5454545454545454,31.0,73.0,26.0,13.0,16.0,760
384.0,14.0,27.428571428571427,0.5677083333333334,48.0,111.0,26.0,16.0,28.0,760
324.0,15.0,21.6,0.6080246913580247,26.0,85.0,26.0,27.0,20.0,760
490.0,11.0,44.54545454545455,0.5204081632653061,49.0,141.0,35.0,25.0,31.0,760
247.0,11.0,22.454545454545453,0.5910931174089069,33.0,62.0,19.0,11.0,17.0,760
332.0,18.0,18.444444444444443,0.5692771084337349,46.0,88.0,23.0,18.0,32.0,760
282.0,8.0,35.25,0.6666666666666666,48.0,59.0,26.0,21.0,22.0,760
402.0,17.0,23.647058823529413,0.5621890547263682,50.0,100.0,35.0,26.0,23.0,760
234.0,16.0,14.625,0.5427350427350427,26.0,57.0,15.0,14.0,13.0,760
346.0,12.0,28.833333333333332,0.5578034682080925,27.0,88.0,38.0,15.0,16.0,760
337.0,19.0,17.736842105263158,0.5281899109792285,36.0,91.0,29.0,15.0,22.0,760
362.0,18.0,20.11111111111111,0.6132596685082873,44.0,96.0,29.0,26.0,22.0,760
281.0,13.0,21.615384615384617,0.6298932384341637,32.0,74.0,30.0,14.0,16.0,760
265.0,13.0,20.384615384615383,0.6264150943396226,23.0,65.0,22.0,14.0,12.0,760
431.0,14.0,30.785714285714285,0.5359628770301624,57.0,111.0,33.0,25.0,41.0,760
221.0,10.0,22.1,0.6380090497737556,30.0,52.0,22.0,15.0,19.0,760
349.0,15.0,23.266666666666666,0.5530085959885387,40.0,104.0,18.0,14.0,32.0,760
253.0,11.0,23.0,0.6007905138339921,31.0,65.0,17.0,19.0,20.0,760
321.0,11.0,29.181818181818183,0.5202492211838006,40.0,74.0,15.0,26.0,30.0,760
346.0,12.0,28.833333333333332,0.5635838150289018,30.0,81.0,37.0,17.0,29.0,760
299.0,12.0,24.916666666666668,0.5317725752508361,22.0,70.0,23.0,19.0,19.0,760
295.0,17.0,17.352941176470587,0.6508474576271186,31.0,67.0,27.0,14.0,17.0,760
412.0,21.0,19.61904761904762,0.5145631067961165,43.0,96.0,32.0,18.0,33.0,760
379.0,17.0,22.294117647058822,0.6253298153034301,38.0,99.0,62.0,29.0,14.0,760
282.0,11.0,25.636363636363637,0.5886524822695035,38.0,67.0,18.0,14.0,15.0,760
476.0,15.0,31.733333333333334,0.5210084033613446,60.0,131.0,32.0,16.0,35.0,760
375.0,14.0,26.785714285714285,0.52,36.0,107.0,20.0,17.0,22.0,760
276.0,11.0,25.09090909090909,0.6159420289855072,39.0,74.0,25.0,10.0,24.0,760
310.0,10.0,31.0,0.5516129032258065,31.0,92.0,16.0,12.0,21.0,760
361.0,10.0,36.1,0.5678670360110804,29.0,92.0,30.0,20.0,25.0,760
402.0,16.0,25.125,0.5771144278606966,51.0,95.0,25.0,22.0,26.0,760
331.0,8.0,41.375,0.6314199395770392,46.0,92.0,27.0,11.0,19.0,760
202.0,12.0,16.833333333333332,0.6336633663366337,27.0,53.0,23.0,14.0,19.0,760
390.0,16.0,24.375,0.5743589743589743,33.0,116.0,36.0,17.0,25.0,760
521.0,14.0,37.214285714285715,0.5297504798464492,48.0,154.0,44.0,17.0,28.0,760
377.0,13.0,29.0,0.5782493368700266,42.0,99.0,28.0,17.0,20.0,760
361.0,13.0,27.76923076923077,0.6232686980609419,41.0,95.0,34.0,16.0,20.0,760
347.0,10.0,34.7,0.6282420749279539,49.0,93.0,26.0,18.0,26.0,760
254.0,13.0,19.53846153846154,0.6377952755905512,34.0,57.0,21.0,12.0,17.0,760
349.0,17.0,20.529411764705884,0.5128939828080229,46.0,93.0,16.0,23.0,17.0,760
352.0,11.0,32.0,0.5767045454545454,30.0,94.0,20.0,9.0,25.0,760
331.0,13.0,25.46153846153846,0.6163141993957704,48.0,85.0,24.0,16.0,19.0,760
236.0,9.0,26.22222222222222,0.5847457627118644,30.0,59.0,18.0,16.0,16.0,760
314.0,13.0,24.153846153846153,0.5254777070063694,31.0,89.0,31.0,6.0,27.0,760
268.0,13.0,20.615384615384617,0.5708955223880597,40.0,73.0,18.0,8.0,13.0,760
399.0,18.0,22.166666666666668,0.5864661654135338,47.0,108.0,34.0,19.0,29.0,760
371.0,11.0,33.72727272727273,0.5148247978436657,43.0,94.0,20.0,23.0,25.0,760
396.0,15.0,26.4,0.5631313131313131,51.0,88.0,22.0,31.0,22.0,760
246.0,11.0,22.363636363636363,0.6341463414634146,24.0,68.0,21.0,15.0,12.0,760
346.0,13.0,26.615384615384617,0.6242774566473989,33.0,82.0,41.0,14.0,18.0,760
442.0,19.0,23.263157894736842,0.5158371040723982,55.0,104.0,37.0,27.0,35.0,760
272.0,11.0,24.727272727272727,0.5845588235294118,33.0,80.0,21.0,11.0,25.0,760
346.0,15.0,23.066666666666666,0.6271676300578035,31.0,103.0,52.0,18.0,22.0,760
354.0,19.0,18.63157894736842,0.5056497175141242,32.0,105.0,28.0,10.0,22.0,760
254.0,9.0,28.22222222222222,0.6299212598425197,31.0,67.0,17.0,4.0,19.0,760
346.0,13.0,26.615384615384617,0.6763005780346821,44.0,92.0,43.0,19.0,22.0,760
370.0,12.0,30.833333333333332,0.4945945945945946,32.0,101.0,24.0,13.0,16.0,760
336.0,14.0,24.0,0.5297619047619048,36.0,91.0,25.0,26.0,21.0,760
252.0,19.0,13.263157894736842,0.6031746031746031,31.0,55.0,16.0,15.0,13.0,760
429.0,14.0,30.642857142857142,0.6037296037296037,61.0,114.0,35.0,14.0,29.0,760
395.0,16.0,24.6875,0.5670886075949367,46.0,114.0,39.0,16.0,26.0,760
383.0,12.0,31.916666666666668,0.608355091383812,48.0,100.0,29.0,17.0,31.0,760
347.0,13.0,26.692307692307693,0.5187319884726225,35.0,102.0,37.0,16.0,18.0,760
294.0,13.0,22.615384615384617,0.5374149659863946,36.0,85.0,16.0,5.0,27.0,760
286.0,18.0,15.88888888888889,0.6328671328671329,39.0,75.0,26.0,19.0,20.0,760
352.0,18.0,19.555555555555557,0.6107954545454546,49.0,104.0,28.0,16.0,27.0,760
332.0,14.0,23.714285714285715,0.5301204819277109,33.0,71.0,20.0,22.0,18.0,760
576.0,18.0,32.0,0.4878472222222222,67.0,141.0,55.0,33.0,49.0,760
349.0,13.0,26.846153846153847,0.5845272206303725,37.0,95.0,31.0,18.0,25.0,760
245.0,19.0,12.894736842105264,0.5918367346938775,30.0,62.0,21.0,15.0,19.0,760
317.0,14.0,22.642857142857142,0.5646687697160884,48.0,74.0,24.0,12.0,39.0,760
302.0,11.0,27.454545454545453,0.6192052980132451,32.0,85.0,31.0,14.0,18.0,760
309.0,15.0,20.6,0.56957928802589,34.0,71.0,29.0,13.0,31.0,760
403.0,16.0,25.1875,0.5310173697270472,48.0,106.0,24.0,30.0,24.0,760
